Sentences	label
歲月的滄桑已刻畫在臉上舒展著萬千思緒心被這淡淡的情誼感動著	0
佛台前有香爐大小如米缸暖起疏煙升騰出一種淡淡的哀怨似乎人到老了才能知道世間之態薄	1
如果我哋有結婚我可以理所當然地說婚姻系愛情嘅墳墓	1
老百姓就不同平時省吃儉用過年了才有機會奢侈一把	1
據報道前不久中央電眎檯並對話為節目邀請中美兩囯即將進入大學嘅高中生參與	4
我來到學校發現門冇鎖	2
翻開來看係全班同學寫給我的留言	4
其實雨係琴日就開始落咗	4
嗰啲鐮呀斧呀犁鏵呀都係同我四十年前自己手度攞過嘅一模一樣而而家嘅日本農村基本消滅咗	4
80年代末90年代初傳呼機開始普及	0
喺將來嘅某個時刻同樣嘅情同樣嘅事同樣嘅諗法同樣嘅情緒或者會再一次左右我或者都會再一次淡落去	1
蒸龍蝦是不用什麼配料的只放少許薑蔥除味龍蝦熱後把薑蔥除去	4
愛情唔信眼淚	0
可能是我身在福中不知福或不識廬山真面目只緣身在此山中吧我覺得巴黎美景不配稱冠全球的	3
前兩日靚嘅瑜伽老師告訴我去了印度一個海邊嘅小地方整日挽住寬鬆嘅褲腳光著腳沒有人在意	0
周圍不僅沒有人企出嚟指出呢種行為嘅不當有人反而向店長豎起拇指表示對店長嘅勇氣贊同實際上都認同埋嗰位顧客嘅行為	3
沒想到買的新房子周圍竟然有河有樹有花有鳥	2
就如同面對一個精製嘅花瓶你好鍾意但卻不敢觸摸	1
而拿出300多張熱門線路火車票來顯擺目的是讓你們頂著寒冷排幾個小時買不到票	0
話說長江文藝出版集團與郭敬明合作嘅一段時間總銷售洋碼達到2億元而為郭大抄為嘅業績就佔去了一大半	4
都在屋外生活夜晚瞓喺大棚的傾偈嘅侃大山嘅講笑話嘅細路仔們喊嘅叫嘅都幾旺更是景	0
過會兒然然又哭訴說眼睛疼我告訴她是哭多了從早上起來就哭不疼才怪	3
外面嘅夜黑到無比寧靜我把自己由喧鬧嘅華麗中拔出然後丟給孤獨	1
女嘅就話徜徉同事做乜嘢叫你大佬	3
細小的裂縫中我看到有一隻長有乳白色翅膀的飛蛾躲在陰影裡	4
雖然女書嘅最後幾位傳人都相繼死咗	1
　　其二時代嘅歷史功過是非應該由後人嚟評價做乜嘢過早畀我哋貼上標籤	3
為答謝新老客戶平安夜這天朋友設置酒會宴請很多市裏領導老闆經理	4
雖然一直知道我連你最好嘅朋友都唔係嗰個同你一齊長大嘅女仔才是你最好嘅朋友但係一直就冇介意因為我點賽跑咁過時間呢六年點比得上20年	1
不再流淚為父親為自己覺得安然	0
吻別之後心就會成為一葉孤池殘留在唇邊的溫度卻成為永久的告別也許那怕相守了一世的激情也只能記住著簡單的最後的這一瞬間的一抹寬慰的柔情淡淡的滋味更濃	1
大部分嘅觀點取決於網絡大部分台詞來源於網絡略加修改就賣番畀網民	4
講故事講到小鳥病了灰姑娘沒有床住在閣樓的地板上她都會眼圈紅紅地問媽媽為什麼	1
以上三種只係對特殊工作嘅男性喺婚姻生活中面臨嘅情感困惑嘅分析但並不代表所有係存在於呢個特殊群體入面嘅特殊現象	4
窩頭加鹹菜系嗰陣嘅家常便飯	1
四十年前的1969年我到村辦的九年制小學上學開始啟蒙	0
早上體育需要代課	4
但大家有冇考慮過當時嘅背景	4
點解事事不如心生活要咁難嗎	1
往往努力工作中緊嘅我哋唔想表現太多只係喺角落忙在生自己該做得事唔係我哋啥都唔明成日兩耳不聞窗外之事	3
春節將至貼上紅紅火火嘅揮春係每家每戶嘅傳統習俗	4
對於新聞報道應該實事求是係乜嘢就係乜儘管赤壁上集係全球公映但其票房總收入前不能簡單嘅冠以為全球為	3
今天在這裡在富有詩意的惠比壽我們有幸與各位相聚一堂共同慶祝全日本中國人博士協會以下簡稱博協成立十周年共同分享多分野交叉融合發展國際研討會的喜悅	0
在現實者睇落兩者嘅條件顯然係唔合襯嘅兩人嘅文化基礎經濟條件都相差太多有無共同語言畀人懷疑喺冇媒體曝光嘅情況下仲可以好合好散而家媒體曝光了女仔即使後悔都無奈埋	1
卻不經意緊間蒼老了自己鮮活了記憶	1
籠統嘅講全球係誤導國內嘅觀眾係典型嘅忽悠行為	3
我捐入破尼桑如釋重負嘅搖下車窗開心嘅笑住同你揮手道別你說係第一次見我笑	0
 8月11日搜狐體育	4
檢查試卷都係評定教學事故嘅一項重要內容	4
快十九年之前東航啱啱開通洛杉磯到上海嘅第一班航班我係隨機採訪嘅記者	4
有人要洗黑錢都唔會話我點能說人人之一嘅我都有責呢法	3
如果我仲後生肯定會大呼小叫地斥責貓們都唔理系邊只貓做嘅	3
喺西安度過嘅聖誕節第一次令我覺得溫暖原來真的可以融化所有心境	0
兩份情感兩種生活	4
　　周日晚上	4
還是悲哀	1
與此相比日本嘅雒義童為用自虐嘅方式表達咗佢強烈嘅願望一個為主人哋嘅仔為別人而殉死斃命嘅閃念	1
從法律的角度來說兩人之間嘅桎梏師生戀桎梏關係並無並違背桎梏法律至多受到道德譴責啫程春明完全冇必要因為為師生戀桎梏而付出寶貴嘅生命	1
電影秋菊打官司中秋菊為討說法丈夫下身已被踢自己還挺著大肚子四處奔波真是有冒斷子絕孫的危險並非所有的人都能承受討說法之重的	1
我想噉嘅幸運以後可以多少少會更好嘅	0
我即刻制止佢哋並且畀佢哋企喺桃樹下唔准亂跑嚟作為懲罰	3
而乜嘢才是英雄都係我一直在思考的問題	4
我輕視邪惡與世無爭所以先蒙上天眷戀你我相愛了	0
2008年成個一年中西安地區都係多雨天氣連一向酷熱嘅夏天都唔例外畀我哋舒舒服服咁過咗一個難得嘅比較涼爽嘅夏天	0
當繁重的生活與殘酷的現實襲來那美麗的愛情就會如沙雕般隨潮水褪去只留下平靜的一地黃沙	1
三年好快就過去了佢上咗外地嘅一所大學學得係社會工作	4
遠處嘅山被水氣環抱	4
唔愛讀書嘅人都要買書充實書架係一為下一代作智力投資係二唯恐人話佢係大老觕係三所以喺古城走朋訪友最開眼界嘅唔係現代化係書捲氣書櫃一溜兒擺床頭梳化客廳衛生間都有書	0
據4月4日新京報	4
呢種現象喺法國係好少見嘅我居巴黎20多年嚟只見過幾次	2
記得同頭炮男朋友拍拖呵呵大學四年啊佢乜都會送我就係冇送過玫瑰	1
然而隨著環境嘅變遷足有二十多年冇食到柬埔寨嘅燒蝦了	1
有些男女之間嘅交往並非愛情或者係性嘅需要或者係一場遊戲完了都各自回到自己嘅生活中	1
睇住潮濕嘅夜感覺一絲冷冷的氣息就係你憂傷嘅眼	1
下晝約三點去四中嘅羽毛球館打波約6點返屋企食晚餐	4
一個人嘅音樂係心靈最深處咁呻吟	1
原本無心花卻盛開	0
就要睇為馬雲雕像嘅主體係邊個	4
佢哋都係學生嘅第一家長佢哋接觸嘅問題發現的問題解決嘅問題係最多嘅都係最具體嘅	4
想想一個輕雨若煙嘅日子一個淡泊幽怨嘅女人於一個年初就要行過嘅時候喺一條蒼涼嘅小路上忽然相遇樹依然蔥哧嘅綠葉兒該係點樣嘅情景啊	0
床上空空床下空空	4
排喺第二嘅翔翔都爭住喺我手上錫咗嚇	0
每個重大晚會嘅開始都會有個倒計時	4
所以輕鬆一會之後我哋依然必須要面對現實嘅問題不過一個好嘅開始我哋每個人嘅心底還是快樂嘅	0
我的頭瞬間就大了只覺得眼前一片黑暗我蹲在門口始終不敢進去大家都勸我快去看看最後一眼吧你在等我	1
舊時嘅歲月因為一張糧票嘅無私贈與面打動了一顆少年心愛情輕易咁就產生了	0
心情就好似一個灰姑娘入咗王宮放下圍裙居然都可以坐低用自己擦洗嘅茶具嚟飲茶一樣	0
一個快樂一個憂傷	1
偏偏如斷咗線嘅淚珠始終唔爭氣嘅掉落滿地	1
風把我的長髮吹出車窗外	4
畀我鬱悶不堪嘅仲唔係天氣嘅反復無常而是我自己	1
你要是有骨氣你就走	3
於是我盡量多行路多看看能明白幾多算幾多	4
誤會同理解都係一種感覺因人而異	0
回想自己細個嗰陣嘅情景靠住父母微薄嘅人工全家生活好艱難都係靠懃儉節約嘅方法過日子	1
我哋文化中嘅官本位喺佢哋嘅觀念度已根深蒂固社會上對於金錢嘅熱衷追逐深深地影響住佢哋過頭	1
當然呢種情感之於日本人或者係順理成章嘅但對於我來說卻甚覺異樣	2
其實咁多年過嘅最快樂嘅都係中六嘅段時光確實好苦但也真係好快樂原以為高考完之後會非常非常之快樂同自由到確系自由了但係並不快樂取代中六時嗰啲勞累嘅係大把大把嘅寂寞同未曾有過嘅苦悶	1
我不停喊不停抽泣冇人關心我冇人注意我	1
豬年春節都過完了而家係各居各位該幹嗎就幹嗎上班的上班返學嘅翻學我嘅小孫女今日上幼稚園去了過年佢係最快樂嘅每日都係笑嘻嘻跳跳蹦蹦走著唱住嘅	0
想住當時嘅情景我哋傻傻地但好快樂好滿足想住與你共同分享音樂嘅嗰啲人有呢首歌嘅地方我哋唔孤單	0
而且白天只是做一些機械的事情腦袋裡面空空的到了夜裡文思泉湧滿腦袋的瓷	0
今日嘅意料之外係一篇報道一位家境富裕嘅天津女志願者喺北川援助嘅期間愛上了一位普普通通小學文化離過婚家境貧窮嘅35歲北川農民並要嫁畀佢	2
濕滑的青石板上踩踏著我對濕漉漉的鞋子	4
我曾經見到一個女仔	4
唔通女人失去咗呢個男人就真係活唔成了咩	1
呢兩日一直在落雨	1
家事也是如此	4
不用說好奇係可以留低嘅可以留到心入面去但好奇本身卻會增長而且隨著旅居日本嘅年初越嚟越長類似噉嘅情景時有發生有的令人莫名其妙有的讓人感嘆甚至佩服梗係都有的叫人厭惡	2
目前佢已經請美國義大利加拿大三位設計師攞出咗10套設計方案今年在天水建10座廁所先試點之後喺全市所有學校推廣	4
如果我哋嘅社會中嘅啲人真正嘅對地愛情都係咁嘅堅守對自己嘅愛人都係咁嘅珍愛噉嘅故仔唔都就唔再咁稀奇埋	1
一個聲音突然打爛咗夜嘅沉靜系西西	2
因為結果同預期嘅不大一樣在我看來過程嘅體會唔理好與壞都係一種享受說到底最終嘅結果真係冇我哋想像中嘅咁重要	0
最長嘅一封情書來自一個朋友嘅街坊我去佢屋企緊嘅時候將汽車停喺佢鄰居屋企嘅車房門前了	4
　　面對著你決絕嘅表情我知自己有冇任何堅持落去嘅理由背後就係懸崖有沒有絲毫後退嘅餘地	1
這就係一個女人心中嘅幸福	0
現在想想真的	1
在不經意間與你相遇	0
熱鬧之後嘅冷清猶如盛夏之後嘅秋雨	1
但是喺舊時嘅2920個日日夜夜隨著中國嘅飛躍發展伴著中日友好嘅深化同昇華博協留低咗串串堅實嘅腳印譜寫咗一曲曲動人嘅讚謌取得了一個個可喜的成就	0
冇乜嘢特別嘅原因只係覺得唔適合實際上當時唔知點解而而家知點解了或者當時仲細唔識得愛情如果而家我遇到佢我會珍惜一切嘅	1
每逢噉嘅時刻我總是無言以對	1
因為我最終揀嘅係醫科大學而且喺重慶	4
此時我只能看到夏日熊熊燃燒的太陽卻聽不見細雨潤萬物的歌聲	1
耳邊把聲唔再畀人躁不安似乎體會到咗幸福嘅節奏	0
我哋冇背都抄曬曬咗唔通你冇抄咩	2
五天以後司機告訴我蘭花開花了我狐疑地上陽臺看了一眼一支嶙峋三朵花香氣流溢這讓我開心地不行	0
長咁大以來成日睇同聽人嘅愛情故仔而家自己都終於感受到一種畀人無奈嘅情感	1
習慣性地帶上耳機設置成迴圈播放然後搵個角落把面埋進豎起嘅衣領	1
我唔敢話你無情因為我冇資格	1
下來我同我嘅愛人進入了一場有關人生嘅辯論	3
天邊我就要結婚了有點像發夢不可思議	2
據保守估計國家財政對社會保障投入1蚊居民消費可增加1兜錢	0
　　我哋	4
後尾承蒙文學所劉再復所長嘅舉薦一路火車落去冇同其他人搭幫兒直奔了會場	0
後來佢遷回廣籍喺廣州嘅一所中學繼續任教化學晚年退休隨兒定居香港	4
所以我想忠告某些人學生和你一樣都係人唔係邊個裝點門面嘅嘅工具請尊重佢哋	3
無奈只好一個小時換一次熱水換到淩晨啲開	1
佢哋唔係傳統意義上嘅同居	4
頭先個仔發資訊來說他的老師表楊我了在班上讀咗我哋嘅合同仲要求每個同學回家都同家長簽定一個同樣嘅合同	0
作為假新聞嘅製作者做乜嘢唔反省	3
我唔懷疑呢個班多我一個多餘少我一個唔缺	3
不必奢望天長地久	1
但是老楊都係嗰個脾氣佢講到就辦到那不話攞咗嚟就攞咗嚟	0
你終究系你從我身邊經過你	1
一個人本不應該稱為家但子女成家以後都一個個離開了老窩作為老人自己也應該有社會上常說的三老即老伴老本和老窩	1
愛你的人會懂他會把你心裡的淚水放到自己的心裡融化帶給你一個只有歡笑的淚水永遠不會有痛的淚水	0
食完晏之後冠全夫婦與偉明一家出發載我哋先到麗娟屋企然後佢哋去睇樣板屋	4
2008年12月廣州市財政局副局長段彩英在向人大代表匯報時說受各種影響明年廣州財政收入預計增長10下降7個百分點	4
用全部給予了最愛冇留低遺憾	0
就好似我曾喺餐廳度睇住來回奔走的人們傻傻地發呆想問題一樣唔知自己係喺做乜反而心徒增一種孤獨感或許這種孤獨就係落寞啦	1
只是四年之後你仲需要我為你做現場解說呀	1
張市長快人快語我好佩服但特別後悔自己當時不在現場	1
日本嘅地鐵分為電車和地鐵一種係可以喺地下跑嘅一種係一直喺地下跑嘅不過好似大家一律稱其為電車	4
喺有著些微寒意嘅夜晚靜靜的獨自一人飲住立頓嘅茉莉花茶	4
嗰啲銘記於心嘅片斷與五月嘅光輝攜手向我詮釋住一種成長嘅疼痛	1
所以作為老百姓不必鬧娛記唔係為咗碗飯冇邊個肯捱打受罵還要往前衝 作為追星族都唔使太為明星叫冤冇娛記年復一年嘅偷拍冇邊個能夠紅到娛樂一線	3
幾時見過唔理乜嘢項目場子裡都坐滿曬人	2
兩側臉上都係青紫色嘅而且係腫嘅仔細睇係一個個清晰嘅指印	2
北川而家百廢待興財政上應該冇幾多收入加上艱巨的重建任務需要錢嘅地方應該好多事情總該有一個輕重緩急啦	3
